,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
35965,STATE - WEST BENGAL,Software publishing,885,775,110,46,44,2,839,731,108,29,24,5,0,0,0,29,24,5,914,7.045454545454546,22.65423406060606,82.20022463636361
35966,STATE - WEST BENGAL,"Motion picture, video and television programme production, sound recording",4672,4364,308,1038,1007,31,3634,3357,277,557,496,61,217,194,23,340,302,38,5229,14.168831168831169,22.65423406060606,82.20022463636361
35967,STATE - WEST BENGAL,"Motion picture, video and television programme activities",3970,3709,261,798,779,19,3172,2930,242,459,406,53,155,140,15,304,266,38,4429,14.21072796934866,22.65423406060606,82.20022463636361
35968,STATE - WEST BENGAL,"Motion picture, video and television programme production activities",1234,1137,97,268,259,9,966,878,88,206,173,33,80,67,13,126,106,20,1440,11.721649484536082,22.65423406060606,82.20022463636361
35969,STATE - WEST BENGAL,"Motion picture, video and television programme post-production",317,303,14,50,50,0,267,253,14,41,39,2,9,9,0,32,30,2,358,21.642857142857142,22.65423406060606,82.20022463636361
35970,STATE - WEST BENGAL,"Motion picture, video and television programme distribution activities",775,710,65,121,119,2,654,591,63,86,74,12,21,21,0,65,53,12,861,10.923076923076923,22.65423406060606,82.20022463636361
35971,STATE - WEST BENGAL,Motion picture projection activities,1644,1559,85,359,351,8,1285,1208,77,126,120,6,45,43,2,81,77,4,1770,18.341176470588238,22.65423406060606,82.20022463636361
35972,STATE - WEST BENGAL,Sound recording and music publishing activities,702,655,47,240,228,12,462,427,35,98,90,8,62,54,8,36,36,0,800,13.936170212765957,22.65423406060606,82.20022463636361
35973,STATE - WEST BENGAL,Sound recording and music publishing activitiesT,702,655,47,240,228,12,462,427,35,98,90,8,62,54,8,36,36,0,800,13.936170212765957,22.65423406060606,82.20022463636361
35974,STATE - WEST BENGAL,Broadcasting and programming activities,2450,2039,411,438,409,29,2012,1630,382,123,85,38,34,34,0,89,51,38,2573,4.961070559610706,22.65423406060606,82.20022463636361
35975,STATE - WEST BENGAL,Radio broadcasting,600,412,188,90,68,22,510,344,166,29,19,10,3,3,0,26,16,10,629,2.191489361702128,22.65423406060606,82.20022463636361
35976,STATE - WEST BENGAL,Radio broadcasting,600,412,188,90,68,22,510,344,166,29,19,10,3,3,0,26,16,10,629,2.191489361702128,22.65423406060606,82.20022463636361
35977,STATE - WEST BENGAL,Television programming and broadcasting activities,1850,1627,223,348,341,7,1502,1286,216,94,66,28,31,31,0,63,35,28,1944,7.295964125560538,22.65423406060606,82.20022463636361
35978,STATE - WEST BENGAL,Television programming and broadcasting activities,1850,1627,223,348,341,7,1502,1286,216,94,66,28,31,31,0,63,35,28,1944,7.295964125560538,22.65423406060606,82.20022463636361
35979,STATE - WEST BENGAL,Telecommunications,41844,38189,3655,10684,10262,422,31160,27927,3233,2986,2662,324,1174,1125,49,1812,1537,275,44830,10.4484268125855,22.65423406060606,82.20022463636361
35980,STATE - WEST BENGAL,Wired telecommunications activities,24152,22142,2010,6282,6078,204,17870,16064,1806,1959,1734,225,748,712,36,1211,1022,189,26111,11.01592039800995,22.65423406060606,82.20022463636361
35981,STATE - WEST BENGAL,Wired telecommunications activities,24152,22142,2010,6282,6078,204,17870,16064,1806,1959,1734,225,748,712,36,1211,1022,189,26111,11.01592039800995,22.65423406060606,82.20022463636361
35982,STATE - WEST BENGAL,Wireless telecommunications activities,7371,6677,694,1815,1728,87,5556,4949,607,416,373,43,175,167,8,241,206,35,7787,9.621037463976943,22.65423406060606,82.20022463636361
35983,STATE - WEST BENGAL,Wireless telecommunications activities,7371,6677,694,1815,1728,87,5556,4949,607,416,373,43,175,167,8,241,206,35,7787,9.621037463976943,22.65423406060606,82.20022463636361
35984,STATE - WEST BENGAL,Satellite telecommunications activities,1360,1273,87,449,422,27,911,851,60,70,70,0,47,47,0,23,23,0,1430,14.632183908045976,22.65423406060606,82.20022463636361
35985,STATE - WEST BENGAL,Satellite telecommunications activities,1360,1273,87,449,422,27,911,851,60,70,70,0,47,47,0,23,23,0,1430,14.632183908045976,22.65423406060606,82.20022463636361
35986,STATE - WEST BENGAL,Other telecommunications activities,8961,8097,864,2138,2034,104,6823,6063,760,541,485,56,204,199,5,337,286,51,9502,9.37152777777778,22.65423406060606,82.20022463636361
35987,STATE - WEST BENGAL,Other telecommunications activities,8961,8097,864,2138,2034,104,6823,6063,760,541,485,56,204,199,5,337,286,51,9502,9.37152777777778,22.65423406060606,82.20022463636361
35988,STATE - WEST BENGAL,"Computer programming, consultancy and related activities",33736,28145,5591,3578,3366,212,30158,24779,5379,1715,1407,308,364,353,11,1351,1054,297,35451,5.033983187265248,22.65423406060606,82.20022463636361
35989,STATE - WEST BENGAL,"Computer programming, consultancy and related activities",33736,28145,5591,3578,3366,212,30158,24779,5379,1715,1407,308,364,353,11,1351,1054,297,35451,5.033983187265248,22.65423406060606,82.20022463636361
35990,STATE - WEST BENGAL,Computer programming activities,849,728,121,106,103,3,743,625,118,77,71,6,26,26,0,51,45,6,926,6.016528925619835,22.65423406060606,82.20022463636361
35991,STATE - WEST BENGAL,Computer consultancy and computer facilities management activities,26656,22159,4497,2561,2422,139,24095,19737,4358,1324,1089,235,231,220,11,1093,869,224,27980,4.927507227040249,22.65423406060606,82.20022463636361
35992,STATE - WEST BENGAL,Other information technology and computer service activities,6231,5258,973,911,841,70,5320,4417,903,314,247,67,107,107,0,207,140,67,6545,5.4039054470709145,22.65423406060606,82.20022463636361
35993,STATE - WEST BENGAL,Information service activities,14328,12348,1980,2717,2580,137,11611,9768,1843,925,771,154,329,296,33,596,475,121,15253,6.236363636363636,22.65423406060606,82.20022463636361
35994,STATE - WEST BENGAL,"Data processing, hosting and related activities; web portals",1850,1567,283,416,387,29,1434,1180,254,208,170,38,88,74,14,120,96,24,2058,5.5371024734982335,22.65423406060606,82.20022463636361
35995,STATE - WEST BENGAL,"Data processing, hosting and related activities",1748,1486,262,385,356,29,1363,1130,233,193,161,32,85,71,14,108,90,18,1941,5.67175572519084,22.65423406060606,82.20022463636361
35996,STATE - WEST BENGAL,Web portals,102,81,21,31,31,0,71,50,21,15,9,6,3,3,0,12,6,6,117,3.857142857142857,22.65423406060606,82.20022463636361
35997,STATE - WEST BENGAL,Other information service activities,12478,10781,1697,2301,2193,108,10177,8588,1589,717,601,116,241,222,19,476,379,97,13195,6.352975839717148,22.65423406060606,82.20022463636361
35998,STATE - WEST BENGAL,News agency activities,529,408,121,66,60,6,463,348,115,12,9,3,3,0,3,9,9,0,541,3.371900826446281,22.65423406060606,82.20022463636361
35999,STATE - WEST BENGAL,Other information service activities n.e.c.,11949,10373,1576,2235,2133,102,9714,8240,1474,705,592,113,238,222,16,467,370,97,12654,6.581852791878172,22.65423406060606,82.20022463636361
36000,STATE - WEST BENGAL,"Financial service activities, except insurance and pension funding",88324,77951,10373,16239,14962,1277,72085,62989,9096,2687,2153,534,675,554,121,2012,1599,413,91011,7.514798033355827,22.65423406060606,82.20022463636361
36001,STATE - WEST BENGAL,Monetary intermediation,83259,73433,9826,14537,13370,1167,68722,60063,8659,2282,1824,458,479,400,79,1803,1424,379,85541,7.473336047221657,22.65423406060606,82.20022463636361
36002,STATE - WEST BENGAL,Central banking,18870,16499,2371,2335,2155,180,16535,14344,2191,538,426,112,58,53,5,480,373,107,19408,6.958667229017292,22.65423406060606,82.20022463636361
36003,STATE - WEST BENGAL,Other monetary intermediation,64389,56934,7455,12202,11215,987,52187,45719,6468,1744,1398,346,421,347,74,1323,1051,272,66133,7.637022132796781,22.65423406060606,82.20022463636361
36004,STATE - WEST BENGAL,Activities of holding companies,1899,1715,184,789,745,44,1110,970,140,175,157,18,100,87,13,75,70,5,2074,9.320652173913045,22.65423406060606,82.20022463636361
36005,STATE - WEST BENGAL,Activities of holding companies,1899,1715,184,789,745,44,1110,970,140,175,157,18,100,87,13,75,70,5,2074,9.320652173913045,22.65423406060606,82.20022463636361
36006,STATE - WEST BENGAL,"Trusts, funds and other financial vehicles",1127,1010,117,157,151,6,970,859,111,62,48,14,10,7,3,52,41,11,1189,8.632478632478632,22.65423406060606,82.20022463636361
36007,STATE - WEST BENGAL,"Trusts, funds and other financial vehicles",1127,1010,117,157,151,6,970,859,111,62,48,14,10,7,3,52,41,11,1189,8.632478632478632,22.65423406060606,82.20022463636361
36008,STATE - WEST BENGAL,"Other financial service activities, except insurance and pension funding",2039,1793,246,756,696,60,1283,1097,186,168,124,44,86,60,26,82,64,18,2207,7.288617886178862,22.65423406060606,82.20022463636361
36009,STATE - WEST BENGAL,Financial leasing,967,837,130,343,303,40,624,534,90,97,68,29,60,40,20,37,28,9,1064,6.438461538461539,22.65423406060606,82.20022463636361
36010,STATE - WEST BENGAL,Other credit granting,218,202,16,88,85,3,130,117,13,15,9,6,6,3,3,9,6,3,233,12.625,22.65423406060606,82.20022463636361
36011,STATE - WEST BENGAL,"Other financial service activities, except insurance and pension funding",854,754,100,325,308,17,529,446,83,56,47,9,20,17,3,36,30,6,910,7.54,22.65423406060606,82.20022463636361
36012,STATE - WEST BENGAL,"Insurance, reinsurance and pension funding, except compulsory social",57845,52226,5619,20369,19419,950,37476,32807,4669,4277,3614,663,2277,2088,189,2000,1526,474,62122,9.294536394376223,22.65423406060606,82.20022463636361
36013,STATE - WEST BENGAL,Insurance,57594,52007,5587,20316,19375,941,37278,32632,4646,4250,3600,650,2269,2083,186,1981,1517,464,61844,9.308573474136388,22.65423406060606,82.20022463636361
36014,STATE - WEST BENGAL,Life insurance,54153,48970,5183,19375,18499,876,34778,30471,4307,3908,3321,587,2122,1953,169,1786,1368,418,58061,9.448196025467876,22.65423406060606,82.20022463636361
36015,STATE - WEST BENGAL,Non-life insurance,3441,3037,404,941,876,65,2500,2161,339,342,279,63,147,130,17,195,149,46,3783,7.517326732673268,22.65423406060606,82.20022463636361
36016,STATE - WEST BENGAL,Reinsurance,219,196,23,32,32,0,187,164,23,22,12,10,6,3,3,16,9,7,241,8.521739130434783,22.65423406060606,82.20022463636361
36017,STATE - WEST BENGAL,Reinsurance,219,196,23,32,32,0,187,164,23,22,12,10,6,3,3,16,9,7,241,8.521739130434783,22.65423406060606,82.20022463636361
36018,STATE - WEST BENGAL,Pension funding,32,23,9,21,12,9,11,11,0,5,2,3,2,2,0,3,0,3,37,2.555555555555556,22.65423406060606,82.20022463636361
36019,STATE - WEST BENGAL,Pension funding,32,23,9,21,12,9,11,11,0,5,2,3,2,2,0,3,0,3,37,2.555555555555556,22.65423406060606,82.20022463636361
36020,STATE - WEST BENGAL,Other financial activities,57481,50955,6526,14295,13472,823,43186,37483,5703,3632,2876,756,1639,1445,194,1993,1431,562,61113,7.807998774134233,22.65423406060606,82.20022463636361
36021,STATE - WEST BENGAL,"Activities auxiliary to financial service activities, except insurance and",620,554,66,193,178,15,427,376,51,70,64,6,38,35,3,32,29,3,690,8.393939393939394,22.65423406060606,82.20022463636361
36022,STATE - WEST BENGAL,Administration of financial markets,323,288,35,108,95,13,215,193,22,41,35,6,30,27,3,11,8,3,364,8.228571428571428,22.65423406060606,82.20022463636361
36023,STATE - WEST BENGAL,Security and commodity contracts brokerage,153,147,6,44,42,2,109,105,4,14,14,0,2,2,0,12,12,0,167,24.5,22.65423406060606,82.20022463636361
36024,STATE - WEST BENGAL,Activities auxiliary to financial service activities n.e.c.,144,119,25,41,41,0,103,78,25,15,15,0,6,6,0,9,9,0,159,4.76,22.65423406060606,82.20022463636361
36025,STATE - WEST BENGAL,Activities auxiliary to insurance and pension funding,51848,45904,5944,12828,12112,716,39020,33792,5228,3175,2515,660,1451,1288,163,1724,1227,497,55023,7.722745625841184,22.65423406060606,82.20022463636361
36026,STATE - WEST BENGAL,Risk and damage evaluation,100,97,3,30,30,0,70,67,3,8,6,2,5,3,2,3,3,0,108,32.333333333333336,22.65423406060606,82.20022463636361
36027,STATE - WEST BENGAL,Activities of insurance agents and brokers,50188,44394,5794,12335,11650,685,37853,32744,5109,3032,2421,611,1388,1241,147,1644,1180,464,53220,7.662064204349327,22.65423406060606,82.20022463636361
36028,STATE - WEST BENGAL,Other activities auxiliary to insurance and pension funding,1560,1413,147,463,432,31,1097,981,116,135,88,47,58,44,14,77,44,33,1695,9.612244897959185,22.65423406060606,82.20022463636361
36029,STATE - WEST BENGAL,Fund management activities,5013,4497,516,1274,1182,92,3739,3315,424,387,297,90,150,122,28,237,175,62,5400,8.715116279069768,22.65423406060606,82.20022463636361
36030,STATE - WEST BENGAL,Fund management activities,5013,4497,516,1274,1182,92,3739,3315,424,387,297,90,150,122,28,237,175,62,5400,8.715116279069768,22.65423406060606,82.20022463636361
36031,STATE - WEST BENGAL,Real estate activities,11730,11253,477,2288,2190,98,9442,9063,379,977,898,79,378,341,37,599,557,42,12707,23.59119496855346,22.65423406060606,82.20022463636361
36032,STATE - WEST BENGAL,Real estate activities with own or leased property,1937,1815,122,378,356,22,1559,1459,100,245,228,17,123,118,5,122,110,12,2182,14.87704918032787,22.65423406060606,82.20022463636361
36033,STATE - WEST BENGAL,Real estate activities with own or leased property,1937,1815,122,378,356,22,1559,1459,100,245,228,17,123,118,5,122,110,12,2182,14.87704918032787,22.65423406060606,82.20022463636361
36034,STATE - WEST BENGAL,Real estate activities on a fee or contract basis,9793,9438,355,1910,1834,76,7883,7604,279,732,670,62,255,223,32,477,447,30,10525,26.585915492957746,22.65423406060606,82.20022463636361
36035,STATE - WEST BENGAL,Real estate activities on a fee or contract basis,9793,9438,355,1910,1834,76,7883,7604,279,732,670,62,255,223,32,477,447,30,10525,26.585915492957746,22.65423406060606,82.20022463636361
36036,STATE - WEST BENGAL,Legal and accounting activities,48402,43742,4660,13045,12568,477,35357,31174,4183,2087,1817,270,867,826,41,1220,991,229,50489,9.386695278969958,22.65423406060606,82.20022463636361
36037,STATE - WEST BENGAL,Legal activities,37729,33853,3876,10788,10389,399,26941,23464,3477,1612,1395,217,706,677,29,906,718,188,39341,8.734004127966976,22.65423406060606,82.20022463636361
36038,STATE - WEST BENGAL,Legal activities,37729,33853,3876,10788,10389,399,26941,23464,3477,1612,1395,217,706,677,29,906,718,188,39341,8.734004127966976,22.65423406060606,82.20022463636361
36039,STATE - WEST BENGAL,"Accounting, bookkeeping and auditing activities; tax consultancy",10673,9889,784,2257,2179,78,8416,7710,706,475,422,53,161,149,12,314,273,41,11148,12.613520408163266,22.65423406060606,82.20022463636361
36040,STATE - WEST BENGAL,"Accounting, bookkeeping and auditing activities; tax consultancy",10673,9889,784,2257,2179,78,8416,7710,706,475,422,53,161,149,12,314,273,41,11148,12.613520408163266,22.65423406060606,82.20022463636361
36041,STATE - WEST BENGAL,Activities of head offices; management consultancy activities,17167,15485,1682,3632,3555,77,13535,11930,1605,1590,1437,153,806,788,18,784,649,135,18757,9.206302021403092,22.65423406060606,82.20022463636361
36042,STATE - WEST BENGAL,Activities of head offices,15925,14405,1520,3564,3492,72,12361,10913,1448,1513,1379,134,804,788,16,709,591,118,17438,9.476973684210526,22.65423406060606,82.20022463636361
36043,STATE - WEST BENGAL,Activities of head offices,15925,14405,1520,3564,3492,72,12361,10913,1448,1513,1379,134,804,788,16,709,591,118,17438,9.476973684210526,22.65423406060606,82.20022463636361
36044,STATE - WEST BENGAL,Management consultancy activities,1242,1080,162,68,63,5,1174,1017,157,77,58,19,2,0,2,75,58,17,1319,6.666666666666667,22.65423406060606,82.20022463636361
36045,STATE - WEST BENGAL,Management consultancy activities,1242,1080,162,68,63,5,1174,1017,157,77,58,19,2,0,2,75,58,17,1319,6.666666666666667,22.65423406060606,82.20022463636361
36046,STATE - WEST BENGAL,Architecture and engineering activities; technical testing and analysis,4421,4006,415,1107,1044,63,3314,2962,352,213,169,44,81,75,6,132,94,38,4634,9.653012048192773,22.65423406060606,82.20022463636361
36047,STATE - WEST BENGAL,Architectural and engineering activities and related technical consultancy,4129,3729,400,1025,962,63,3104,2767,337,194,150,44,71,65,6,123,85,38,4323,9.3225,22.65423406060606,82.20022463636361
36048,STATE - WEST BENGAL,Architectural and engineering activities and related technical,4129,3729,400,1025,962,63,3104,2767,337,194,150,44,71,65,6,123,85,38,4323,9.3225,22.65423406060606,82.20022463636361
36049,STATE - WEST BENGAL,Technical testing and analysis,292,277,15,82,82,0,210,195,15,19,19,0,10,10,0,9,9,0,311,18.466666666666665,22.65423406060606,82.20022463636361
36050,STATE - WEST BENGAL,Technical testing and analysis,292,277,15,82,82,0,210,195,15,19,19,0,10,10,0,9,9,0,311,18.466666666666665,22.65423406060606,82.20022463636361
36051,STATE - WEST BENGAL,Scientific research and development,1148,900,248,230,214,16,918,686,232,80,55,25,13,10,3,67,45,22,1228,3.629032258064516,22.65423406060606,82.20022463636361
36052,STATE - WEST BENGAL,Research and experimental development on natural sciences and,815,626,189,149,141,8,666,485,181,51,43,8,10,10,0,41,33,8,866,3.312169312169312,22.65423406060606,82.20022463636361
36053,STATE - WEST BENGAL,Research and experimental development on natural sciences and,815,626,189,149,141,8,666,485,181,51,43,8,10,10,0,41,33,8,866,3.312169312169312,22.65423406060606,82.20022463636361
36054,STATE - WEST BENGAL,Research and experimental development on social sciences and humanities,333,274,59,81,73,8,252,201,51,29,12,17,3,0,3,26,12,14,362,4.6440677966101696,22.65423406060606,82.20022463636361
36055,STATE - WEST BENGAL,Research and experimental development on social sciences and,333,274,59,81,73,8,252,201,51,29,12,17,3,0,3,26,12,14,362,4.6440677966101696,22.65423406060606,82.20022463636361
36056,STATE - WEST BENGAL,Advertising and market research,4324,3958,366,549,524,25,3775,3434,341,259,220,39,55,52,3,204,168,36,4583,10.814207650273223,22.65423406060606,82.20022463636361
36057,STATE - WEST BENGAL,Advertising,3128,2825,303,342,326,16,2786,2499,287,194,167,27,37,34,3,157,133,24,3322,9.323432343234323,22.65423406060606,82.20022463636361
36058,STATE - WEST BENGAL,Advertising,3128,2825,303,342,326,16,2786,2499,287,194,167,27,37,34,3,157,133,24,3322,9.323432343234323,22.65423406060606,82.20022463636361
36059,STATE - WEST BENGAL,Market research and public opinion polling,1196,1133,63,207,198,9,989,935,54,65,53,12,18,18,0,47,35,12,1261,17.984126984126984,22.65423406060606,82.20022463636361
36060,STATE - WEST BENGAL,Market research and public opinion polling,1196,1133,63,207,198,9,989,935,54,65,53,12,18,18,0,47,35,12,1261,17.984126984126984,22.65423406060606,82.20022463636361
36061,STATE - WEST BENGAL,"Other professional, scientific and technical activities",44849,43196,1653,18018,17743,275,26831,25453,1378,7609,7316,293,4947,4818,129,2662,2498,164,52458,26.1318814277072,22.65423406060606,82.20022463636361
36062,STATE - WEST BENGAL,Specialized design activities,30308,29290,1018,13788,13615,173,16520,15675,845,6172,5971,201,4251,4151,100,1921,1820,101,36480,28.7721021611002,22.65423406060606,82.20022463636361
36063,STATE - WEST BENGAL,Specialized design activities,30308,29290,1018,13788,13615,173,16520,15675,845,6172,5971,201,4251,4151,100,1921,1820,101,36480,28.7721021611002,22.65423406060606,82.20022463636361
36064,STATE - WEST BENGAL,Photographic activities,11209,10833,376,3517,3447,70,7692,7386,306,1160,1081,79,546,525,21,614,556,58,12369,28.81117021276596,22.65423406060606,82.20022463636361
36065,STATE - WEST BENGAL,Photographic activities,11209,10833,376,3517,3447,70,7692,7386,306,1160,1081,79,546,525,21,614,556,58,12369,28.81117021276596,22.65423406060606,82.20022463636361
36066,STATE - WEST BENGAL,"Other professional, scientific and technical activities n.e.c.",3332,3073,259,713,681,32,2619,2392,227,277,264,13,150,142,8,127,122,5,3609,11.864864864864863,22.65423406060606,82.20022463636361
36067,STATE - WEST BENGAL,"Other professional, scientific and technical activities n.e.c.",3332,3073,259,713,681,32,2619,2392,227,277,264,13,150,142,8,127,122,5,3609,11.864864864864863,22.65423406060606,82.20022463636361
36068,STATE - WEST BENGAL,Veterinary activities,5389,5087,302,3522,3391,131,1867,1696,171,277,256,21,231,216,15,46,40,6,5666,16.844370860927153,22.65423406060606,82.20022463636361
36069,STATE - WEST BENGAL,Veterinary activities,5389,5087,302,3522,3391,131,1867,1696,171,277,256,21,231,216,15,46,40,6,5666,16.844370860927153,22.65423406060606,82.20022463636361
36070,STATE - WEST BENGAL,Veterinary activities,5389,5087,302,3522,3391,131,1867,1696,171,277,256,21,231,216,15,46,40,6,5666,16.844370860927153,22.65423406060606,82.20022463636361
36071,STATE - WEST BENGAL,Rental and leasing activities,15073,14697,376,5335,5253,82,9738,9444,294,2228,2171,57,1267,1243,24,961,928,33,17301,39.087765957446805,22.65423406060606,82.20022463636361
36072,STATE - WEST BENGAL,Renting and leasing of motor vehicles,3339,3225,114,571,554,17,2768,2671,97,157,150,7,42,38,4,115,112,3,3496,28.289473684210527,22.65423406060606,82.20022463636361
36073,STATE - WEST BENGAL,Renting and leasing of motor vehicles,3339,3225,114,571,554,17,2768,2671,97,157,150,7,42,38,4,115,112,3,3496,28.289473684210527,22.65423406060606,82.20022463636361
36074,STATE - WEST BENGAL,Renting and leasing of personal and household goods,10419,10213,206,4273,4216,57,6146,5997,149,1899,1863,36,1117,1105,12,782,758,24,12318,49.57766990291263,22.65423406060606,82.20022463636361
36075,STATE - WEST BENGAL,Renting and leasing of recreational and sports goods,93,93,0,60,60,0,33,33,0,12,12,0,9,9,0,3,3,0,105,93,22.65423406060606,82.20022463636361
36076,STATE - WEST BENGAL,Renting of video tapes and disks,190,184,6,99,96,3,91,88,3,25,22,3,17,17,0,8,5,3,215,30.666666666666668,22.65423406060606,82.20022463636361
36077,STATE - WEST BENGAL,Renting and leasing of other personal and household goods n.e.c.,10136,9936,200,4114,4060,54,6022,5876,146,1862,1829,33,1091,1079,12,771,750,21,11998,49.68,22.65423406060606,82.20022463636361
36078,STATE - WEST BENGAL,"Renting and leasing of other machinery, equipment and tangible goods",1092,1054,38,450,444,6,642,610,32,154,143,11,99,91,8,55,52,3,1246,27.73684210526316,22.65423406060606,82.20022463636361
36079,STATE - WEST BENGAL,"Renting and leasing of other machinery, equipment and tangible goods",1092,1054,38,450,444,6,642,610,32,154,143,11,99,91,8,55,52,3,1246,27.73684210526316,22.65423406060606,82.20022463636361
36080,STATE - WEST BENGAL,Leasing of nonfinancial intangible assets,223,205,18,41,39,2,182,166,16,18,15,3,9,9,0,9,6,3,241,11.38888888888889,22.65423406060606,82.20022463636361
36081,STATE - WEST BENGAL,Leasing of nonfinancial intangible assets,223,205,18,41,39,2,182,166,16,18,15,3,9,9,0,9,6,3,241,11.38888888888889,22.65423406060606,82.20022463636361
36082,STATE - WEST BENGAL,Employment activities,1893,1713,180,612,577,35,1281,1136,145,120,94,26,50,39,11,70,55,15,2013,9.516666666666667,22.65423406060606,82.20022463636361
36083,STATE - WEST BENGAL,Activities of employment placement agencies,1129,1041,88,347,330,17,782,711,71,70,61,9,26,23,3,44,38,6,1199,11.829545454545457,22.65423406060606,82.20022463636361
36084,STATE - WEST BENGAL,Activities of employment placement agencies,1129,1041,88,347,330,17,782,711,71,70,61,9,26,23,3,44,38,6,1199,11.829545454545457,22.65423406060606,82.20022463636361
36085,STATE - WEST BENGAL,Temporary employment agency activities,397,366,31,192,182,10,205,184,21,22,20,2,13,11,2,9,9,0,419,11.806451612903226,22.65423406060606,82.20022463636361
36086,STATE - WEST BENGAL,Temporary employment agency activities,397,366,31,192,182,10,205,184,21,22,20,2,13,11,2,9,9,0,419,11.806451612903226,22.65423406060606,82.20022463636361
36087,STATE - WEST BENGAL,Human resources provision and management of human resources functions,367,306,61,73,65,8,294,241,53,28,13,15,11,5,6,17,8,9,395,5.016393442622951,22.65423406060606,82.20022463636361
36088,STATE - WEST BENGAL,Human resources provision and management of human resources,367,306,61,73,65,8,294,241,53,28,13,15,11,5,6,17,8,9,395,5.016393442622951,22.65423406060606,82.20022463636361
36089,STATE - WEST BENGAL,"Travel agency, tour operator and other reservation service activities",3398,3118,280,447,422,25,2951,2696,255,234,197,37,50,50,0,184,147,37,3632,11.135714285714286,22.65423406060606,82.20022463636361
36090,STATE - WEST BENGAL,Travel agency and tour operator activities,2923,2689,234,386,366,20,2537,2323,214,215,185,30,47,47,0,168,138,30,3138,11.491452991452991,22.65423406060606,82.20022463636361
36091,STATE - WEST BENGAL,Travel agency activities,2571,2374,197,308,295,13,2263,2079,184,172,151,21,30,30,0,142,121,21,2743,12.050761421319796,22.65423406060606,82.20022463636361
36092,STATE - WEST BENGAL,Tour operator activities,352,315,37,78,71,7,274,244,30,43,34,9,17,17,0,26,17,9,395,8.513513513513514,22.65423406060606,82.20022463636361
36093,STATE - WEST BENGAL,Other reservation service activities,475,429,46,61,56,5,414,373,41,19,12,7,3,3,0,16,9,7,494,9.326086956521738,22.65423406060606,82.20022463636361
36094,STATE - WEST BENGAL,Other reservation service and related activities,475,429,46,61,56,5,414,373,41,19,12,7,3,3,0,16,9,7,494,9.326086956521738,22.65423406060606,82.20022463636361
36095,STATE - WEST BENGAL,Security and investigation activities,47754,46441,1313,12507,12287,220,35247,34154,1093,3589,3415,174,1217,1174,43,2372,2241,131,51343,35.37014470677837,22.65423406060606,82.20022463636361
36096,STATE - WEST BENGAL,Private security activities,30983,30198,785,8550,8392,158,22433,21806,627,2361,2263,98,861,833,28,1500,1430,70,33344,38.4687898089172,22.65423406060606,82.20022463636361
36097,STATE - WEST BENGAL,Private security activities,30983,30198,785,8550,8392,158,22433,21806,627,2361,2263,98,861,833,28,1500,1430,70,33344,38.4687898089172,22.65423406060606,82.20022463636361
36098,STATE - WEST BENGAL,Security systems service activities,14189,13813,376,3401,3350,51,10788,10463,325,1023,974,49,300,291,9,723,683,40,15212,36.736702127659576,22.65423406060606,82.20022463636361
36099,STATE - WEST BENGAL,Security systems service activities,14189,13813,376,3401,3350,51,10788,10463,325,1023,974,49,300,291,9,723,683,40,15212,36.736702127659576,22.65423406060606,82.20022463636361
36100,STATE - WEST BENGAL,Investigation activities,2582,2430,152,556,545,11,2026,1885,141,205,178,27,56,50,6,149,128,21,2787,15.986842105263158,22.65423406060606,82.20022463636361
36101,STATE - WEST BENGAL,Investigation activities,2582,2430,152,556,545,11,2026,1885,141,205,178,27,56,50,6,149,128,21,2787,15.986842105263158,22.65423406060606,82.20022463636361
36102,STATE - WEST BENGAL,Services to buildings and landscape activities,19004,16486,2518,5989,5358,631,13015,11128,1887,2115,1611,504,851,657,194,1264,954,310,21119,6.5472597299444,22.65423406060606,82.20022463636361
36103,STATE - WEST BENGAL,Combined facilities support activities,10160,9314,846,3856,3653,203,6304,5661,643,802,663,139,423,355,68,379,308,71,10962,11.009456264775414,22.65423406060606,82.20022463636361
36104,STATE - WEST BENGAL,Combined facilities support activities,10160,9314,846,3856,3653,203,6304,5661,643,802,663,139,423,355,68,379,308,71,10962,11.009456264775414,22.65423406060606,82.20022463636361
36105,STATE - WEST BENGAL,Cleaning activities,8589,6979,1610,2069,1651,418,6520,5328,1192,1284,919,365,421,295,126,863,624,239,9873,4.334782608695652,22.65423406060606,82.20022463636361
36106,STATE - WEST BENGAL,General cleaning of buildings,3214,2418,796,839,616,223,2375,1802,573,562,399,163,208,136,72,354,263,91,3776,3.0376884422110555,22.65423406060606,82.20022463636361
36107,STATE - WEST BENGAL,Other building and industrial cleaning activities,5375,4561,814,1230,1035,195,4145,3526,619,722,520,202,213,159,54,509,361,148,6097,5.603194103194103,22.65423406060606,82.20022463636361
