,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
20741,STATE - ARUNACHAL PRADESH,Radio broadcasting,190,160,30,25,23,2,165,137,28,3,1,2,3,1,2,0,0,0,193,5.333333333333333,22.65423406060606,82.20022463636361
20742,STATE - ARUNACHAL PRADESH,Television programming and broadcasting activities,62,52,10,21,19,2,41,33,8,9,7,2,0,0,0,9,7,2,71,5.2,22.65423406060606,82.20022463636361
20743,STATE - ARUNACHAL PRADESH,Television programming and broadcasting activities,62,52,10,21,19,2,41,33,8,9,7,2,0,0,0,9,7,2,71,5.2,22.65423406060606,82.20022463636361
20744,STATE - ARUNACHAL PRADESH,Telecommunications,957,821,136,271,228,43,686,593,93,80,54,26,17,14,3,63,40,23,1037,6.036764705882353,22.65423406060606,82.20022463636361
20745,STATE - ARUNACHAL PRADESH,Wired telecommunications activities,386,320,66,113,88,25,273,232,41,29,19,10,12,10,2,17,9,8,415,4.848484848484849,22.65423406060606,82.20022463636361
20746,STATE - ARUNACHAL PRADESH,Wired telecommunications activities,386,320,66,113,88,25,273,232,41,29,19,10,12,10,2,17,9,8,415,4.848484848484849,22.65423406060606,82.20022463636361
20747,STATE - ARUNACHAL PRADESH,Wireless telecommunications activities,110,97,13,52,47,5,58,50,8,22,13,9,3,2,1,19,11,8,132,7.461538461538462,22.65423406060606,82.20022463636361
20748,STATE - ARUNACHAL PRADESH,Wireless telecommunications activities,110,97,13,52,47,5,58,50,8,22,13,9,3,2,1,19,11,8,132,7.461538461538462,22.65423406060606,82.20022463636361
20749,STATE - ARUNACHAL PRADESH,Satellite telecommunications activities,80,75,5,17,17,0,63,58,5,0,0,0,0,0,0,0,0,0,80,15,22.65423406060606,82.20022463636361
20750,STATE - ARUNACHAL PRADESH,Satellite telecommunications activities,80,75,5,17,17,0,63,58,5,0,0,0,0,0,0,0,0,0,80,15,22.65423406060606,82.20022463636361
20751,STATE - ARUNACHAL PRADESH,Other telecommunications activities,381,329,52,89,76,13,292,253,39,29,22,7,2,2,0,27,20,7,410,6.326923076923077,22.65423406060606,82.20022463636361
20752,STATE - ARUNACHAL PRADESH,Other telecommunications activities,381,329,52,89,76,13,292,253,39,29,22,7,2,2,0,27,20,7,410,6.326923076923077,22.65423406060606,82.20022463636361
20753,STATE - ARUNACHAL PRADESH,"Computer programming, consultancy and related activities",61,46,15,24,21,3,37,25,12,8,3,5,3,2,1,5,1,4,69,3.066666666666667,22.65423406060606,82.20022463636361
20754,STATE - ARUNACHAL PRADESH,"Computer programming, consultancy and related activities",61,46,15,24,21,3,37,25,12,8,3,5,3,2,1,5,1,4,69,3.066666666666667,22.65423406060606,82.20022463636361
20755,STATE - ARUNACHAL PRADESH,Computer programming activities,6,4,2,0,0,0,6,4,2,4,1,3,0,0,0,4,1,3,10,2,22.65423406060606,82.20022463636361
20756,STATE - ARUNACHAL PRADESH,Computer consultancy and computer facilities management activities,41,31,10,18,15,3,23,16,7,3,2,1,3,2,1,0,0,0,44,3.1,22.65423406060606,82.20022463636361
20757,STATE - ARUNACHAL PRADESH,Other information technology and computer service activities,14,11,3,6,6,0,8,5,3,1,0,1,0,0,0,1,0,1,15,3.6666666666666665,22.65423406060606,82.20022463636361
20758,STATE - ARUNACHAL PRADESH,Information service activities,127,103,24,47,43,4,80,60,20,14,12,2,9,8,1,5,4,1,141,4.291666666666667,22.65423406060606,82.20022463636361
20759,STATE - ARUNACHAL PRADESH,"Data processing, hosting and related activities; web portals",27,18,9,6,6,0,21,12,9,4,2,2,2,1,1,2,1,1,31,2,22.65423406060606,82.20022463636361
20760,STATE - ARUNACHAL PRADESH,"Data processing, hosting and related activities",27,18,9,6,6,0,21,12,9,4,2,2,2,1,1,2,1,1,31,2,22.65423406060606,82.20022463636361
20761,STATE - ARUNACHAL PRADESH,Other information service activities,100,85,15,41,37,4,59,48,11,10,10,0,7,7,0,3,3,0,110,5.666666666666667,22.65423406060606,82.20022463636361
20762,STATE - ARUNACHAL PRADESH,News agency activities,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20763,STATE - ARUNACHAL PRADESH,Other information service activities n.e.c.,98,83,15,40,36,4,58,47,11,10,10,0,7,7,0,3,3,0,108,5.533333333333333,22.65423406060606,82.20022463636361
20764,STATE - ARUNACHAL PRADESH,"Financial service activities, except insurance and pension funding",1060,802,258,367,280,87,693,522,171,47,25,22,13,6,7,34,19,15,1107,3.108527131782946,22.65423406060606,82.20022463636361
20765,STATE - ARUNACHAL PRADESH,Monetary intermediation,1042,786,256,366,280,86,676,506,170,46,25,21,13,6,7,33,19,14,1088,3.0703125,22.65423406060606,82.20022463636361
20766,STATE - ARUNACHAL PRADESH,Other monetary intermediation,1042,786,256,366,280,86,676,506,170,46,25,21,13,6,7,33,19,14,1088,3.0703125,22.65423406060606,82.20022463636361
20767,STATE - ARUNACHAL PRADESH,Activities of holding companies,10,9,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0,10,9,22.65423406060606,82.20022463636361
20768,STATE - ARUNACHAL PRADESH,Activities of holding companies,10,9,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0,10,9,22.65423406060606,82.20022463636361
20769,STATE - ARUNACHAL PRADESH,"Trusts, funds and other financial vehicles",6,5,1,0,0,0,6,5,1,1,0,1,0,0,0,1,0,1,7,5,22.65423406060606,82.20022463636361
20770,STATE - ARUNACHAL PRADESH,"Trusts, funds and other financial vehicles",6,5,1,0,0,0,6,5,1,1,0,1,0,0,0,1,0,1,7,5,22.65423406060606,82.20022463636361
20771,STATE - ARUNACHAL PRADESH,"Other financial service activities, except insurance and pension funding",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20772,STATE - ARUNACHAL PRADESH,"Other financial service activities, except insurance and pension funding",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20773,STATE - ARUNACHAL PRADESH,"Insurance, reinsurance and pension funding, except compulsory social",229,140,89,46,19,27,183,121,62,29,18,11,4,1,3,25,17,8,258,1.5730337078651686,22.65423406060606,82.20022463636361
20774,STATE - ARUNACHAL PRADESH,Insurance,226,137,89,46,19,27,180,118,62,29,18,11,4,1,3,25,17,8,255,1.5393258426966292,22.65423406060606,82.20022463636361
20775,STATE - ARUNACHAL PRADESH,Life insurance,183,107,76,43,17,26,140,90,50,28,18,10,3,1,2,25,17,8,211,1.4078947368421053,22.65423406060606,82.20022463636361
20776,STATE - ARUNACHAL PRADESH,Non-life insurance,43,30,13,3,2,1,40,28,12,1,0,1,1,0,1,0,0,0,44,2.3076923076923075,22.65423406060606,82.20022463636361
20777,STATE - ARUNACHAL PRADESH,Reinsurance,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
20778,STATE - ARUNACHAL PRADESH,Reinsurance,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
20779,STATE - ARUNACHAL PRADESH,Other financial activities,45,28,17,12,8,4,33,20,13,8,6,2,0,0,0,8,6,2,53,1.6470588235294117,22.65423406060606,82.20022463636361
20780,STATE - ARUNACHAL PRADESH,Activities auxiliary to insurance and pension funding,29,19,10,10,6,4,19,13,6,2,2,0,0,0,0,2,2,0,31,1.9,22.65423406060606,82.20022463636361
20781,STATE - ARUNACHAL PRADESH,Activities of insurance agents and brokers,20,15,5,7,4,3,13,11,2,1,1,0,0,0,0,1,1,0,21,3,22.65423406060606,82.20022463636361
20782,STATE - ARUNACHAL PRADESH,Other activities auxiliary to insurance and pension funding,9,4,5,3,2,1,6,2,4,1,1,0,0,0,0,1,1,0,10,0.8,22.65423406060606,82.20022463636361
20783,STATE - ARUNACHAL PRADESH,Fund management activities,16,9,7,2,2,0,14,7,7,6,4,2,0,0,0,6,4,2,22,1.2857142857142858,22.65423406060606,82.20022463636361
20784,STATE - ARUNACHAL PRADESH,Fund management activities,16,9,7,2,2,0,14,7,7,6,4,2,0,0,0,6,4,2,22,1.2857142857142858,22.65423406060606,82.20022463636361
20785,STATE - ARUNACHAL PRADESH,Real estate activities,17,11,6,2,2,0,15,9,6,0,0,0,0,0,0,0,0,0,17,1.8333333333333333,22.65423406060606,82.20022463636361
20786,STATE - ARUNACHAL PRADESH,Real estate activities with own or leased property,6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,6,2,22.65423406060606,82.20022463636361
20787,STATE - ARUNACHAL PRADESH,Real estate activities with own or leased property,6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,6,2,22.65423406060606,82.20022463636361
20788,STATE - ARUNACHAL PRADESH,Real estate activities on a fee or contract basis,11,7,4,2,2,0,9,5,4,0,0,0,0,0,0,0,0,0,11,1.75,22.65423406060606,82.20022463636361
20789,STATE - ARUNACHAL PRADESH,Real estate activities on a fee or contract basis,11,7,4,2,2,0,9,5,4,0,0,0,0,0,0,0,0,0,11,1.75,22.65423406060606,82.20022463636361
20790,STATE - ARUNACHAL PRADESH,Legal and accounting activities,322,270,52,110,92,18,212,178,34,35,24,11,19,16,3,16,8,8,357,5.1923076923076925,22.65423406060606,82.20022463636361
20791,STATE - ARUNACHAL PRADESH,Legal activities,311,261,50,108,90,18,203,171,32,33,22,11,17,14,3,16,8,8,344,5.22,22.65423406060606,82.20022463636361
20792,STATE - ARUNACHAL PRADESH,Legal activities,311,261,50,108,90,18,203,171,32,33,22,11,17,14,3,16,8,8,344,5.22,22.65423406060606,82.20022463636361
20793,STATE - ARUNACHAL PRADESH,"Accounting, bookkeeping and auditing activities; tax consultancy",11,9,2,2,2,0,9,7,2,2,2,0,2,2,0,0,0,0,13,4.5,22.65423406060606,82.20022463636361
20794,STATE - ARUNACHAL PRADESH,"Accounting, bookkeeping and auditing activities; tax consultancy",11,9,2,2,2,0,9,7,2,2,2,0,2,2,0,0,0,0,13,4.5,22.65423406060606,82.20022463636361
20795,STATE - ARUNACHAL PRADESH,Architecture and engineering activities; technical testing and analysis,12,11,1,4,4,0,8,7,1,1,0,1,1,0,1,0,0,0,13,11,22.65423406060606,82.20022463636361
20796,STATE - ARUNACHAL PRADESH,Architectural and engineering activities and related technical consultancy,10,9,1,2,2,0,8,7,1,1,0,1,1,0,1,0,0,0,11,9,22.65423406060606,82.20022463636361
20797,STATE - ARUNACHAL PRADESH,Architectural and engineering activities and related technical,10,9,1,2,2,0,8,7,1,1,0,1,1,0,1,0,0,0,11,9,22.65423406060606,82.20022463636361
20798,STATE - ARUNACHAL PRADESH,Technical testing and analysis,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20799,STATE - ARUNACHAL PRADESH,Technical testing and analysis,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20800,STATE - ARUNACHAL PRADESH,Scientific research and development,14,6,8,3,0,3,11,6,5,0,0,0,0,0,0,0,0,0,14,0.75,22.65423406060606,82.20022463636361
20801,STATE - ARUNACHAL PRADESH,Research and experimental development on natural sciences and,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,9,1.25,22.65423406060606,82.20022463636361
20802,STATE - ARUNACHAL PRADESH,Research and experimental development on natural sciences and,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,9,1.25,22.65423406060606,82.20022463636361
20803,STATE - ARUNACHAL PRADESH,Research and experimental development on social sciences and humanities,5,1,4,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,5,0.25,22.65423406060606,82.20022463636361
20804,STATE - ARUNACHAL PRADESH,Research and experimental development on social sciences and,5,1,4,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,5,0.25,22.65423406060606,82.20022463636361
20805,STATE - ARUNACHAL PRADESH,Advertising and market research,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20806,STATE - ARUNACHAL PRADESH,Advertising,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20807,STATE - ARUNACHAL PRADESH,Advertising,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20808,STATE - ARUNACHAL PRADESH,"Other professional, scientific and technical activities",107,97,10,18,15,3,89,82,7,2,2,0,1,1,0,1,1,0,109,9.7,22.65423406060606,82.20022463636361
20809,STATE - ARUNACHAL PRADESH,Specialized design activities,7,5,2,2,1,1,5,4,1,0,0,0,0,0,0,0,0,0,7,2.5,22.65423406060606,82.20022463636361
20810,STATE - ARUNACHAL PRADESH,Specialized design activities,7,5,2,2,1,1,5,4,1,0,0,0,0,0,0,0,0,0,7,2.5,22.65423406060606,82.20022463636361
20811,STATE - ARUNACHAL PRADESH,Photographic activities,78,74,4,6,4,2,72,70,2,2,2,0,1,1,0,1,1,0,80,18.5,22.65423406060606,82.20022463636361
20812,STATE - ARUNACHAL PRADESH,Photographic activities,78,74,4,6,4,2,72,70,2,2,2,0,1,1,0,1,1,0,80,18.5,22.65423406060606,82.20022463636361
20813,STATE - ARUNACHAL PRADESH,"Other professional, scientific and technical activities n.e.c.",22,18,4,10,10,0,12,8,4,0,0,0,0,0,0,0,0,0,22,4.5,22.65423406060606,82.20022463636361
20814,STATE - ARUNACHAL PRADESH,"Other professional, scientific and technical activities n.e.c.",22,18,4,10,10,0,12,8,4,0,0,0,0,0,0,0,0,0,22,4.5,22.65423406060606,82.20022463636361
20815,STATE - ARUNACHAL PRADESH,Veterinary activities,910,765,145,528,461,67,382,304,78,20,18,2,18,16,2,2,2,0,930,5.275862068965517,22.65423406060606,82.20022463636361
20816,STATE - ARUNACHAL PRADESH,Veterinary activities,910,765,145,528,461,67,382,304,78,20,18,2,18,16,2,2,2,0,930,5.275862068965517,22.65423406060606,82.20022463636361
20817,STATE - ARUNACHAL PRADESH,Veterinary activities,910,765,145,528,461,67,382,304,78,20,18,2,18,16,2,2,2,0,930,5.275862068965517,22.65423406060606,82.20022463636361
20818,STATE - ARUNACHAL PRADESH,Rental and leasing activities,24,19,5,9,8,1,15,11,4,1,0,1,0,0,0,1,0,1,25,3.8,22.65423406060606,82.20022463636361
20819,STATE - ARUNACHAL PRADESH,Renting and leasing of motor vehicles,18,15,3,9,8,1,9,7,2,0,0,0,0,0,0,0,0,0,18,5,22.65423406060606,82.20022463636361
20820,STATE - ARUNACHAL PRADESH,Renting and leasing of motor vehicles,18,15,3,9,8,1,9,7,2,0,0,0,0,0,0,0,0,0,18,5,22.65423406060606,82.20022463636361
20821,STATE - ARUNACHAL PRADESH,Renting and leasing of personal and household goods,6,4,2,0,0,0,6,4,2,1,0,1,0,0,0,1,0,1,7,2,22.65423406060606,82.20022463636361
20822,STATE - ARUNACHAL PRADESH,Renting and leasing of other personal and household goods n.e.c.,6,4,2,0,0,0,6,4,2,1,0,1,0,0,0,1,0,1,7,2,22.65423406060606,82.20022463636361
20823,STATE - ARUNACHAL PRADESH,"Travel agency, tour operator and other reservation service activities",73,67,6,34,30,4,39,37,2,7,4,3,0,0,0,7,4,3,80,11.166666666666666,22.65423406060606,82.20022463636361
20824,STATE - ARUNACHAL PRADESH,Travel agency and tour operator activities,66,60,6,31,27,4,35,33,2,7,4,3,0,0,0,7,4,3,73,10,22.65423406060606,82.20022463636361
20825,STATE - ARUNACHAL PRADESH,Travel agency activities,33,32,1,12,12,0,21,20,1,6,4,2,0,0,0,6,4,2,39,32,22.65423406060606,82.20022463636361
20826,STATE - ARUNACHAL PRADESH,Tour operator activities,33,28,5,19,15,4,14,13,1,1,0,1,0,0,0,1,0,1,34,5.6,22.65423406060606,82.20022463636361
20827,STATE - ARUNACHAL PRADESH,Other reservation service activities,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,7,7,22.65423406060606,82.20022463636361
20828,STATE - ARUNACHAL PRADESH,Other reservation service and related activities,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,7,7,22.65423406060606,82.20022463636361
20829,STATE - ARUNACHAL PRADESH,Security and investigation activities,99,90,9,41,36,5,58,54,4,8,8,0,3,3,0,5,5,0,107,10,22.65423406060606,82.20022463636361
20830,STATE - ARUNACHAL PRADESH,Private security activities,88,81,7,38,33,5,50,48,2,8,8,0,3,3,0,5,5,0,96,11.571428571428571,22.65423406060606,82.20022463636361
20831,STATE - ARUNACHAL PRADESH,Private security activities,88,81,7,38,33,5,50,48,2,8,8,0,3,3,0,5,5,0,96,11.571428571428571,22.65423406060606,82.20022463636361
20832,STATE - ARUNACHAL PRADESH,Security systems service activities,9,8,1,3,3,0,6,5,1,0,0,0,0,0,0,0,0,0,9,8,22.65423406060606,82.20022463636361
20833,STATE - ARUNACHAL PRADESH,Security systems service activities,9,8,1,3,3,0,6,5,1,0,0,0,0,0,0,0,0,0,9,8,22.65423406060606,82.20022463636361
20834,STATE - ARUNACHAL PRADESH,Investigation activities,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,22.65423406060606,82.20022463636361
20835,STATE - ARUNACHAL PRADESH,Investigation activities,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,22.65423406060606,82.20022463636361
20836,STATE - ARUNACHAL PRADESH,Services to buildings and landscape activities,61,35,26,17,11,6,44,24,20,19,12,7,9,9,0,10,3,7,80,1.3461538461538465,22.65423406060606,82.20022463636361
20837,STATE - ARUNACHAL PRADESH,Combined facilities support activities,20,9,11,7,3,4,13,6,7,4,0,4,0,0,0,4,0,4,24,0.8181818181818182,22.65423406060606,82.20022463636361
20838,STATE - ARUNACHAL PRADESH,Combined facilities support activities,20,9,11,7,3,4,13,6,7,4,0,4,0,0,0,4,0,4,24,0.8181818181818182,22.65423406060606,82.20022463636361
20839,STATE - ARUNACHAL PRADESH,Cleaning activities,41,26,15,10,8,2,31,18,13,15,12,3,9,9,0,6,3,3,56,1.7333333333333334,22.65423406060606,82.20022463636361
20840,STATE - ARUNACHAL PRADESH,General cleaning of buildings,9,7,2,1,0,1,8,7,1,6,4,2,3,3,0,3,1,2,15,3.5,22.65423406060606,82.20022463636361
20841,STATE - ARUNACHAL PRADESH,Other building and industrial cleaning activities,32,19,13,9,8,1,23,11,12,9,8,1,6,6,0,3,2,1,41,1.4615384615384617,22.65423406060606,82.20022463636361
20842,STATE - ARUNACHAL PRADESH,"Office administrative, office support and other business support activities",3234,2737,497,1469,1259,210,1765,1478,287,629,456,173,287,192,95,342,264,78,3863,5.507042253521127,22.65423406060606,82.20022463636361
20843,STATE - ARUNACHAL PRADESH,Office administrative and support activities,194,135,59,79,56,23,115,79,36,15,12,3,7,6,1,8,6,2,209,2.288135593220339,22.65423406060606,82.20022463636361
20844,STATE - ARUNACHAL PRADESH,Combined office administrative service activities,25,16,9,18,13,5,7,3,4,4,3,1,1,0,1,3,3,0,29,1.7777777777777777,22.65423406060606,82.20022463636361
20845,STATE - ARUNACHAL PRADESH,"Photocopying, document preparation and other specialized office",169,119,50,61,43,18,108,76,32,11,9,2,6,6,0,5,3,2,180,2.38,22.65423406060606,82.20022463636361
20846,STATE - ARUNACHAL PRADESH,Activities of call centres,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
20847,STATE - ARUNACHAL PRADESH,Activities of call centres,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
20848,STATE - ARUNACHAL PRADESH,Organization of conventions and trade shows,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20849,STATE - ARUNACHAL PRADESH,Organization of conventions and trade shows,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20850,STATE - ARUNACHAL PRADESH,Business support service activities n.e.c.,3033,2595,438,1386,1199,187,1647,1396,251,614,444,170,280,186,94,334,258,76,3647,5.924657534246576,22.65423406060606,82.20022463636361
20851,STATE - ARUNACHAL PRADESH,Activities of collection agencies and credit bureaus,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
20852,STATE - ARUNACHAL PRADESH,Packaging activities,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
20853,STATE - ARUNACHAL PRADESH,Other business support service activities n.e.c.,3026,2588,438,1383,1196,187,1643,1392,251,614,444,170,280,186,94,334,258,76,3640,5.908675799086758,22.65423406060606,82.20022463636361
20854,STATE - ARUNACHAL PRADESH,Public administration and defence; compulsory social security,53852,46897,6955,23714,21219,2495,30138,25678,4460,2134,1377,757,1226,827,399,908,550,358,55986,6.742918763479511,22.65423406060606,82.20022463636361
20855,STATE - ARUNACHAL PRADESH,Administration of the State and the economic and social policy of the,23377,17486,5891,9234,7252,1982,14143,10234,3909,1046,611,435,531,337,194,515,274,241,24423,2.9682566627058224,22.65423406060606,82.20022463636361
20856,STATE - ARUNACHAL PRADESH,General public administration activities,23276,17398,5878,9160,7189,1971,14116,10209,3907,1043,608,435,528,334,194,515,274,241,24319,2.9598502892140184,22.65423406060606,82.20022463636361
20857,STATE - ARUNACHAL PRADESH,"Regulation of the activities of providing health care, education, cultural",95,84,11,73,62,11,22,22,0,3,3,0,3,3,0,0,0,0,98,7.636363636363637,22.65423406060606,82.20022463636361
20858,STATE - ARUNACHAL PRADESH,Regulation of and contribution to more efficient operation of,6,4,2,1,1,0,5,3,2,0,0,0,0,0,0,0,0,0,6,2,22.65423406060606,82.20022463636361
20859,STATE - ARUNACHAL PRADESH,Provision of services to the community as a whole,27201,26383,818,13218,12795,423,13983,13588,395,976,678,298,647,451,196,329,227,102,28177,32.25305623471883,22.65423406060606,82.20022463636361
20860,STATE - ARUNACHAL PRADESH,Foreign affairs,22,19,3,14,11,3,8,8,0,3,2,1,3,2,1,0,0,0,25,6.333333333333333,22.65423406060606,82.20022463636361
20861,STATE - ARUNACHAL PRADESH,Defence activities,22441,21945,496,11422,11090,332,11019,10855,164,790,556,234,584,395,189,206,161,45,23231,44.24395161290322,22.65423406060606,82.20022463636361
20862,STATE - ARUNACHAL PRADESH,Public order and safety activities,4738,4419,319,1782,1694,88,2956,2725,231,183,120,63,60,54,6,123,66,57,4921,13.852664576802509,22.65423406060606,82.20022463636361
20863,STATE - ARUNACHAL PRADESH,Compulsory social security activities,3274,3028,246,1262,1172,90,2012,1856,156,112,88,24,48,39,9,64,49,15,3386,12.308943089430894,22.65423406060606,82.20022463636361
20864,STATE - ARUNACHAL PRADESH,Compulsory social security activities,3274,3028,246,1262,1172,90,2012,1856,156,112,88,24,48,39,9,64,49,15,3386,12.308943089430894,22.65423406060606,82.20022463636361
20865,STATE - ARUNACHAL PRADESH,Education,22548,14120,8428,14251,9442,4809,8297,4678,3619,1366,684,682,914,511,403,452,173,279,23914,1.6753678215472236,22.65423406060606,82.20022463636361
20866,STATE - ARUNACHAL PRADESH,Primary education,10265,6073,4192,6724,4311,2413,3541,1762,1779,589,289,300,412,232,180,177,57,120,10854,1.4487118320610688,22.65423406060606,82.20022463636361
20867,STATE - ARUNACHAL PRADESH,Primary education,10265,6073,4192,6724,4311,2413,3541,1762,1779,589,289,300,412,232,180,177,57,120,10854,1.4487118320610688,22.65423406060606,82.20022463636361
20868,STATE - ARUNACHAL PRADESH,Secondary education,7962,5189,2773,4969,3414,1555,2993,1775,1218,337,179,158,223,132,91,114,47,67,8299,1.871258564731338,22.65423406060606,82.20022463636361
20869,STATE - ARUNACHAL PRADESH,General secondary education,7892,5139,2753,4921,3378,1543,2971,1761,1210,329,174,155,215,127,88,114,47,67,8221,1.8666908826734472,22.65423406060606,82.20022463636361
20870,STATE - ARUNACHAL PRADESH,Technical and vocational secondary education,70,50,20,48,36,12,22,14,8,8,5,3,8,5,3,0,0,0,78,2.5,22.65423406060606,82.20022463636361
20871,STATE - ARUNACHAL PRADESH,Higher education,1366,1013,353,817,628,189,549,385,164,58,31,27,24,17,7,34,14,20,1424,2.869688385269122,22.65423406060606,82.20022463636361
20872,STATE - ARUNACHAL PRADESH,Higher education,1366,1013,353,817,628,189,549,385,164,58,31,27,24,17,7,34,14,20,1424,2.869688385269122,22.65423406060606,82.20022463636361
20873,STATE - ARUNACHAL PRADESH,Other education,684,399,285,319,183,136,365,216,149,244,120,124,146,77,69,98,43,55,928,1.4,22.65423406060606,82.20022463636361
20874,STATE - ARUNACHAL PRADESH,Sports and recreation education,9,9,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,9,9,22.65423406060606,82.20022463636361
20875,STATE - ARUNACHAL PRADESH,Cultural education,21,11,10,4,4,0,17,7,10,2,0,2,0,0,0,2,0,2,23,1.1,22.65423406060606,82.20022463636361
20876,STATE - ARUNACHAL PRADESH,Other education n.e.c.,654,379,275,312,176,136,342,203,139,242,120,122,146,77,69,96,43,53,896,1.3781818181818182,22.65423406060606,82.20022463636361
20877,STATE - ARUNACHAL PRADESH,Educational support services,2271,1446,825,1422,906,516,849,540,309,138,65,73,109,53,56,29,12,17,2409,1.7527272727272727,22.65423406060606,82.20022463636361
20878,STATE - ARUNACHAL PRADESH,Educational support services,2271,1446,825,1422,906,516,849,540,309,138,65,73,109,53,56,29,12,17,2409,1.7527272727272727,22.65423406060606,82.20022463636361
20879,STATE - ARUNACHAL PRADESH,Human health activities,9503,4121,5382,5028,1934,3094,4475,2187,2288,639,211,428,465,154,311,174,57,117,10142,0.7657004830917874,22.65423406060606,82.20022463636361
20880,STATE - ARUNACHAL PRADESH,Hospital activities,4600,2470,2130,2119,1144,975,2481,1326,1155,250,114,136,163,80,83,87,34,53,4850,1.15962441314554,22.65423406060606,82.20022463636361
20881,STATE - ARUNACHAL PRADESH,Hospital activities,4600,2470,2130,2119,1144,975,2481,1326,1155,250,114,136,163,80,83,87,34,53,4850,1.15962441314554,22.65423406060606,82.20022463636361
20882,STATE - ARUNACHAL PRADESH,Medical and dental practice activities,453,332,121,223,175,48,230,157,73,32,20,12,25,18,7,7,2,5,485,2.743801652892562,22.65423406060606,82.20022463636361
20883,STATE - ARUNACHAL PRADESH,Medical and dental practice activities,453,332,121,223,175,48,230,157,73,32,20,12,25,18,7,7,2,5,485,2.743801652892562,22.65423406060606,82.20022463636361
20884,STATE - ARUNACHAL PRADESH,Other human health activities,4450,1319,3131,2686,615,2071,1764,704,1060,357,77,280,277,56,221,80,21,59,4807,0.4212711593740019,22.65423406060606,82.20022463636361
20885,STATE - ARUNACHAL PRADESH,Other human health activities,4450,1319,3131,2686,615,2071,1764,704,1060,357,77,280,277,56,221,80,21,59,4807,0.4212711593740019,22.65423406060606,82.20022463636361
20886,STATE - ARUNACHAL PRADESH,Residential care activities,11,1,10,9,0,9,2,1,1,0,0,0,0,0,0,0,0,0,11,0.1,22.65423406060606,82.20022463636361
20887,STATE - ARUNACHAL PRADESH,Other residential care activities n.e.c.,11,1,10,9,0,9,2,1,1,0,0,0,0,0,0,0,0,0,11,0.1,22.65423406060606,82.20022463636361
