,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
144775,STATE - UTTAR PRADESH,Manufacture of dairy products,400,249,151,268,181,87,132,68,64,527,236,291,469,202,267,58,34,24,927,1.6490066225165565,22.65423406060606,82.20022463636361
144776,STATE - UTTAR PRADESH,"Manufacture of grain mill products, starches and starch products",1501,906,595,1375,819,556,126,87,39,1741,980,761,1683,941,742,58,39,19,3242,1.522689075630252,22.65423406060606,82.20022463636361
144777,STATE - UTTAR PRADESH,Manufacture of grain mill products,1499,904,595,1373,817,556,126,87,39,1739,980,759,1683,941,742,56,39,17,3238,1.519327731092437,22.65423406060606,82.20022463636361
144778,STATE - UTTAR PRADESH,Manufacture of starches and starch products,2,2,0,2,2,0,0,0,0,2,0,2,0,0,0,2,0,2,4,2,22.65423406060606,82.20022463636361
144779,STATE - UTTAR PRADESH,Manufacture of other food products,1205,1023,182,923,801,122,282,222,60,663,485,178,547,393,154,116,92,24,1868,5.62087912087912,22.65423406060606,82.20022463636361
144780,STATE - UTTAR PRADESH,Manufacture of bakery products,100,70,30,40,38,2,60,32,28,39,25,14,20,16,4,19,9,10,139,2.333333333333333,22.65423406060606,82.20022463636361
144781,STATE - UTTAR PRADESH,"Manufacture of cocoa, chocolate and sugar confectionery",175,168,7,115,112,3,60,56,4,107,101,6,74,70,4,33,31,2,282,24,22.65423406060606,82.20022463636361
144782,STATE - UTTAR PRADESH,Manufacture of prepared meals and dishes,420,386,34,339,313,26,81,73,8,197,156,41,172,137,35,25,19,6,617,11.352941176470589,22.65423406060606,82.20022463636361
144783,STATE - UTTAR PRADESH,Manufacture of other food products n.e.c.,359,248,111,292,201,91,67,47,20,244,130,114,212,104,108,32,26,6,603,2.234234234234234,22.65423406060606,82.20022463636361
144784,STATE - UTTAR PRADESH,Manufacture of prepared animal feeds,1,0,1,1,0,1,0,0,0,3,3,0,3,3,0,0,0,0,4,0,22.65423406060606,82.20022463636361
144785,STATE - UTTAR PRADESH,Manufacture of prepared animal feeds,1,0,1,1,0,1,0,0,0,3,3,0,3,3,0,0,0,0,4,0,22.65423406060606,82.20022463636361
144786,STATE - UTTAR PRADESH,Manufacture of beverages,12,12,0,9,9,0,3,3,0,4,4,0,4,4,0,0,0,0,16,12,22.65423406060606,82.20022463636361
144787,STATE - UTTAR PRADESH,Manufacture of beverages,12,12,0,9,9,0,3,3,0,4,4,0,4,4,0,0,0,0,16,12,22.65423406060606,82.20022463636361
144788,STATE - UTTAR PRADESH,"Distilling, rectifying and blending of spirits; ethyl alcohol production",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
144789,STATE - UTTAR PRADESH,Manufacture of wines,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
144790,STATE - UTTAR PRADESH,Manufacture of malt liquors and malt,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,22.65423406060606,82.20022463636361
144791,STATE - UTTAR PRADESH,Manufacture of soft drinks; production of mineral waters and other,10,10,0,7,7,0,3,3,0,2,2,0,2,2,0,0,0,0,12,10,22.65423406060606,82.20022463636361
144792,STATE - UTTAR PRADESH,Manufacture of tobacco products,65,36,29,31,18,13,34,18,16,65,22,43,43,14,29,22,8,14,130,1.2413793103448276,22.65423406060606,82.20022463636361
144793,STATE - UTTAR PRADESH,Manufacture of tobacco products,65,36,29,31,18,13,34,18,16,65,22,43,43,14,29,22,8,14,130,1.2413793103448276,22.65423406060606,82.20022463636361
144794,STATE - UTTAR PRADESH,Manufacture of tobacco products,65,36,29,31,18,13,34,18,16,65,22,43,43,14,29,22,8,14,130,1.2413793103448276,22.65423406060606,82.20022463636361
144795,STATE - UTTAR PRADESH,Manufacture of textiles,1856,1678,178,1278,1158,120,578,520,58,2210,1767,443,1777,1399,378,433,368,65,4066,9.426966292134832,22.65423406060606,82.20022463636361
144796,STATE - UTTAR PRADESH,"Spinning, weaving and finishing of textiles",1165,1043,122,845,755,90,320,288,32,1640,1283,357,1492,1155,337,148,128,20,2805,8.549180327868852,22.65423406060606,82.20022463636361
144797,STATE - UTTAR PRADESH,Preparation and spinning of textile fibres,580,494,86,494,422,72,86,72,14,1508,1170,338,1396,1074,322,112,96,16,2088,5.744186046511628,22.65423406060606,82.20022463636361
144798,STATE - UTTAR PRADESH,Weaving of textiles,469,434,35,287,270,17,182,164,18,98,86,12,74,64,10,24,22,2,567,12.4,22.65423406060606,82.20022463636361
144799,STATE - UTTAR PRADESH,Manufacture of other textiles,691,635,56,433,403,30,258,232,26,570,484,86,285,244,41,285,240,45,1261,11.339285714285714,22.65423406060606,82.20022463636361
144800,STATE - UTTAR PRADESH,Manufacture of knitted and crocheted fabrics,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
144801,STATE - UTTAR PRADESH,"Manufacture of made-up textile articles, except apparel",5,5,0,5,5,0,0,0,0,4,4,0,4,4,0,0,0,0,9,5,22.65423406060606,82.20022463636361
144802,STATE - UTTAR PRADESH,Manufacture of carpets and rugs,320,309,11,286,281,5,34,28,6,221,207,14,203,193,10,18,14,4,541,28.09090909090909,22.65423406060606,82.20022463636361
144803,STATE - UTTAR PRADESH,"Manufacture of cordage, rope, twine and netting",75,59,16,55,41,14,20,18,2,47,10,37,25,10,15,22,0,22,122,3.6875,22.65423406060606,82.20022463636361
144804,STATE - UTTAR PRADESH,Manufacture of other textiles n.e.c.,287,258,29,83,72,11,204,186,18,298,263,35,53,37,16,245,226,19,585,8.89655172413793,22.65423406060606,82.20022463636361
144805,STATE - UTTAR PRADESH,Manufacture of wearing apparel,805,683,122,547,459,88,258,224,34,377,239,138,288,180,108,89,59,30,1182,5.598360655737705,22.65423406060606,82.20022463636361
144806,STATE - UTTAR PRADESH,"Manufacture of wearing apparel, except fur apparel",797,675,122,541,453,88,256,222,34,371,233,138,282,174,108,89,59,30,1168,5.532786885245901,22.65423406060606,82.20022463636361
144807,STATE - UTTAR PRADESH,"Manufacture of wearing apparel, except fur apparel",797,675,122,541,453,88,256,222,34,371,233,138,282,174,108,89,59,30,1168,5.532786885245901,22.65423406060606,82.20022463636361
144808,STATE - UTTAR PRADESH,Manufacture of articles of fur,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
144809,STATE - UTTAR PRADESH,Manufacture of articles of fur,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
144810,STATE - UTTAR PRADESH,Manufacture of knitted and crocheted apparel,7,7,0,5,5,0,2,2,0,6,6,0,6,6,0,0,0,0,13,7,22.65423406060606,82.20022463636361
144811,STATE - UTTAR PRADESH,Manufacture of knitted and crocheted apparel,7,7,0,5,5,0,2,2,0,6,6,0,6,6,0,0,0,0,13,7,22.65423406060606,82.20022463636361
144812,STATE - UTTAR PRADESH,Manufacture of leather and related products,236,222,14,37,37,0,199,185,14,54,50,4,0,0,0,54,50,4,290,15.857142857142858,22.65423406060606,82.20022463636361
144813,STATE - UTTAR PRADESH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery",13,13,0,6,6,0,7,7,0,2,2,0,0,0,0,2,2,0,15,13,22.65423406060606,82.20022463636361
144814,STATE - UTTAR PRADESH,Tanning and dressing of leather; dressing and dyeing of fur,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,8,8,22.65423406060606,82.20022463636361
